"filename", "language", "Dart", "comment", "blank", "total"
"/Users/thf/Work/Flutter_Apps/tcc/flutter_spaghetti/lib/notifiers/crypto_quote_notifier.dart", "Dart", 51, 0, 6, 57
"/Users/thf/Work/Flutter_Apps/tcc/flutter_spaghetti/lib/states/crypto_quote_state.dart", "Dart", 1, 0, 1, 2
"Total", "-", 52, 0, 7, 59
